,facility_id,Longitude,Latitude,PEC_Gnd_Winter,PEC_Gnd_Spring,PEC_Gnd_Summer,PEC_Gnd_Fall,PEC_Gnd_Annual,PEC_150m_Winter,PEC_150m_Spring,PEC_150m_Summer,PEC_150m_Fall,PEC_150m_Annual,PEC_300m_Winter,PEC_300m_Spring,PEC_300m_Summer,PEC_300m_Fall,PEC_300m_Annual,SO2_Gnd_Winter,SO2_Gnd_Spring,SO2_Gnd_Summer,SO2_Gnd_Fall,SO2_Gnd_Annual,SO2_150m_Winter,SO2_150m_Spring,SO2_150m_Summer,SO2_150m_Fall,SO2_150m_Annual,SO2_300m_Winter,SO2_300m_Spring,SO2_300m_Summer,SO2_300m_Fall,SO2_300m_Annual,NOX_Gnd_Winter,NOX_Gnd_Spring,NOX_Gnd_Summer,NOX_Gnd_Fall,NOX_Gnd_Annual,NOX_150m_Winter,NOX_150m_Spring,NOX_150m_Summer,NOX_150m_Fall,NOX_150m_Annual,NOX_300m_Winter,NOX_300m_Spring,NOX_300m_Summer,NOX_300m_Fall,NOX_300m_Annual,NH3_Gnd_Winter,NH3_Gnd_Spring,NH3_Gnd_Summer,NH3_Gnd_Fall,NH3_Gnd_Annual,NH3_150m_Winter,NH3_150m_Spring,NH3_150m_Summer,NH3_150m_Fall,NH3_150m_Annual,NH3_300m_Winter,NH3_300m_Spring,NH3_300m_Summer,NH3_300m_Fall,NH3_300m_Annual
10,8469511,-75.434,43.886,150410.1962800403,73204.03754079969,75347.14729056442,107294.993543608,101564.09366375311,111642.59717877662,48314.491093093035,47880.6884288713,78660.62128067373,71624.59949535367,95303.3272521994,43093.15879465064,43327.672456477594,67972.06496209277,62424.055866355106,22149.29049276321,32843.288447758816,35344.47164205127,19796.071791084894,27533.280593414547,22279.675199228102,30617.812281251983,33331.851294323555,21309.752476762587,26884.77281289156,21628.561091931442,29461.866874206567,28766.14316964641,20056.150354530906,24978.180372578834,22876.861614840393,6901.994718791724,2689.754400965387,4410.8038820980555,9219.85365417389,22497.90472848752,4761.254316146123,2038.797640613252,3632.262220652284,8232.554726474795,19923.089335523942,4108.981796293932,1804.2376905201877,3871.5634641796514,7426.968071629428,106149.05749371772,32005.60489018943,26317.194643363182,67132.97264607264,57901.20741833575,97660.42116269536,30232.55592135156,28106.622402222936,61160.61532091281,54290.05370179567,83291.8729359724,29334.87415333175,25611.703687586694,58898.38136732724,49284.20803605452
11,7801111,-73.85,42.57,342268.9222818845,262415.69408490154,265499.8783614439,263019.9114159978,283301.1015360569,194188.65901748493,147404.83823120152,145755.3648702303,149601.2572576154,159237.529844133,153253.1886790951,124343.08548350554,129294.21339064756,116374.98509295388,130816.36816155052,21946.833955529124,48507.554006556005,44271.00992409004,22415.137574408513,34285.13386514592,20585.639008326936,48240.528763429735,43062.677528061926,22967.099090035867,33713.98609746362,18421.66774840642,45152.01823852133,39549.2408660322,21594.41919333342,31179.336511573343,29503.228000771775,18558.00611278859,8057.263585116458,11802.214026164804,16980.177931210408,23801.71312067145,14384.041077232061,5640.1967816053475,10195.351060377823,13505.325509971673,20702.872949695568,11963.52101205439,4981.648857794781,10867.710436447045,12128.938313997945,268534.72523930063,152768.34892991604,91225.08656610953,157727.91254065462,167564.01831899522,168555.0618216674,85324.72659814534,58686.8922088394,99757.14537252081,103080.95650029325,120692.57941772828,68493.4557755297,51141.62047497444,73378.91859268112,78426.64356522838
12,7819511,-73.81,43.249,210288.0740426048,149188.22114795272,135502.6249712805,151211.9388490354,161547.71475271834,136875.22288664378,87502.90148566577,78393.55652805064,100754.25785188479,100881.48468806123,113380.2413370938,75063.35363976445,69626.91087553656,84195.69154451763,85566.54934922811,18994.665986614957,39393.02265043813,42015.31838709735,20335.876790558512,30184.720953677235,18826.180287480878,40588.621068468194,39668.03266944133,21703.416179671454,30196.562551265466,18168.42596216156,38002.83529951331,36411.12964738037,20899.039949152077,28370.35771455183,24855.355059523943,12977.53730140363,5082.749761116635,6670.6940080609365,12396.584032526285,21639.268092801332,10034.520026136019,3267.513389622011,5656.560231068341,10149.465434906926,19153.94714573206,8462.673358925224,2805.5400024548962,5860.718009661389,9070.719629193392,155242.53571447296,69681.41508031407,63710.83509292645,93611.17442494634,95561.49007816496,118084.43029282792,48620.63548905627,48691.28549610393,74050.35891736172,72361.67754883746,93937.05807416495,43146.57074014518,45408.19446336264,64868.492288937254,61840.078891652505
13,7952711,-74.16,41.12,613073.4015932508,503202.2114586945,576115.0919533571,491598.1099035233,545997.2037272064,288610.2228403068,245465.448612967,275923.03517758957,234246.53952675834,261061.31153940546,215782.45090725322,200433.10532522504,240433.107993334,171187.197704802,206958.96548265358,17929.986463085756,49858.36827168569,57799.06133036065,27642.422027941408,38307.45952326838,15768.710374621736,48086.313720533086,55240.53874337971,26615.19244182215,36427.68882008917,13177.781538945901,44655.99865773213,52615.64652498736,23776.39135711831,33556.45451969593,37032.059644933855,39190.927287432365,18880.64264727066,42230.717451100616,34333.586757684374,22405.59078680641,30916.051207088083,14334.181620683104,39276.29517998403,26733.029698640406,19325.804551466605,25302.481613433443,11284.03162231407,40948.39455339006,24215.178085151045,528867.712384987,260908.69931993374,253269.29420614557,287700.1958649209,332686.47544399684,248464.71428211333,115142.1487969071,119889.77294192385,137801.52542244038,155324.54036084615,158208.4062935159,88524.94454435572,94211.44280717782,85068.96579475375,106503.4398599508
14,8175411,-73.966,41.206,710585.6029268454,666720.2526714673,760810.1497478907,570665.4602779011,677195.3664060261,318027.5419822229,311872.39432693657,347166.60798803804,261296.9743032855,309590.8796501208,234824.90982540595,251349.39121134847,299842.19212081085,187969.75309083832,243496.5615621009,16689.47573941661,57355.44655936537,59172.00957317218,30470.214228869834,40921.786525206,14504.785160821813,54167.23294135486,56815.27611418555,28828.948818586025,38579.06075873706,11786.386823472025,49750.898859025685,55981.42829857651,24961.21889097717,35619.98321801285,38078.34527898331,48810.89549467893,24524.926893582517,53992.710672522364,41351.719584941784,22236.905801998342,38124.208692815344,16749.260202972873,51844.4255988353,32238.700074155466,19147.12618738667,30975.624269704487,12533.592621133945,54426.974299105634,29270.829344332684,607723.5342032827,413347.1167078018,374844.6551270544,319054.662488356,428742.49213162373,259589.15591322488,161413.95120498093,145026.27453902128,142742.3378746955,177192.92988298065,159784.48828566537,118624.19002903442,115530.88917083658,83590.51633156902,119382.52095427635
15,9330411,-74.068,40.619,1218561.0638252916,1217024.1502327535,1265578.259784004,995635.89351389,1174199.8418389848,466704.87790784985,512489.48962447676,522867.2166117416,392175.4494409553,473559.2583962559,328341.5298276107,401581.0741057916,446424.58831465436,265810.8011364599,360539.49834612914,15188.994138443242,57036.1987988143,59726.379930768955,30495.55601614923,40611.78222104393,12579.472429051564,56151.72493429067,56778.26233509265,28904.537559383465,38603.49931445459,9753.459348417326,51578.82781165708,57020.620654180566,25300.26023818504,35913.29201311,46808.90421310243,59170.43877317694,24938.64908018839,69260.97134091618,50044.740851845985,22025.561105502657,47168.58244470261,20053.031205397063,63424.12924392583,38167.825999882036,18955.49890247643,38057.03499037435,13952.064144963279,62584.612148337896,33387.30254653799,1148826.9378333,707053.1745537518,648771.944376273,557493.1943617002,765536.3127812563,370005.41911678395,222750.33796923122,216289.02537254972,203094.5611875346,253034.8359115249,202673.3464395369,155570.80449854763,152766.20480354823,102393.2539728926,153350.90242863135
16,8310711,-73.785,40.647,841659.8187931458,840336.2969761934,895533.5696261032,678007.9685203026,813884.4134789363,357142.04065108654,380890.25053404056,395307.47138281574,295019.4343442729,357089.79922805395,259611.98289060668,304396.424684135,341823.2752002775,207566.84280255734,278349.63139439415,16231.762892112714,59274.625117259624,57886.48094953678,30859.197014949186,41063.01649346458,13741.097243343276,55876.62489069799,55777.76684088299,29210.850506710933,38651.5848704088,10716.639989049187,51100.859014627014,56304.61328073133,25089.53722116284,35802.912376392596,39579.261277081154,52251.51362792895,22117.121581544263,54807.3515194301,42188.81200149612,21896.670377419614,39826.065985879824,16829.63970392029,53339.01002731507,32972.8465236337,18764.02706988182,32177.20556322653,12764.645664984531,55212.94277305764,29729.70526778763,715097.2854107164,569888.6473999956,432969.14590411785,357546.5694837833,518875.4120496533,273910.98557676893,207772.4489809038,154262.81465935358,148437.06336783286,196095.82814621477,162047.13365874768,150163.45575699295,116514.30638742803,81808.22762424944,127633.28085685452
17,8309011,-73.946,40.76,1218561.0638252916,1217024.1502327535,1265578.259784004,995635.89351389,1174199.8418389848,466704.87790784985,512489.48962447676,522867.2166117416,392175.4494409553,473559.2583962559,328341.5298276107,401581.0741057916,446424.58831465436,265810.8011364599,360539.49834612914,15188.994138443242,57036.1987988143,59726.379930768955,30495.55601614923,40611.78222104393,12579.472429051564,56151.72493429067,56778.26233509265,28904.537559383465,38603.49931445459,9753.459348417326,51578.82781165708,57020.620654180566,25300.26023818504,35913.29201311,46808.90421310243,59170.43877317694,24938.64908018839,69260.97134091618,50044.740851845985,22025.561105502657,47168.58244470261,20053.031205397063,63424.12924392583,38167.825999882036,18955.49890247643,38057.03499037435,13952.064144963279,62584.612148337896,33387.30254653799,1148826.9378333,707053.1745537518,648771.944376273,557493.1943617002,765536.3127812563,370005.41911678395,222750.33796923122,216289.02537254972,203094.5611875346,253034.8359115249,202673.3464395369,155570.80449854763,152766.20480354823,102393.2539728926,153350.90242863135
18,9333411,-73.761,40.611,841659.8187931458,840336.2969761934,895533.5696261032,678007.9685203026,813884.4134789363,357142.04065108654,380890.25053404056,395307.47138281574,295019.4343442729,357089.79922805395,259611.98289060668,304396.424684135,341823.2752002775,207566.84280255734,278349.63139439415,16231.762892112714,59274.625117259624,57886.48094953678,30859.197014949186,41063.01649346458,13741.097243343276,55876.62489069799,55777.76684088299,29210.850506710933,38651.5848704088,10716.639989049187,51100.859014627014,56304.61328073133,25089.53722116284,35802.912376392596,39579.261277081154,52251.51362792895,22117.121581544263,54807.3515194301,42188.81200149612,21896.670377419614,39826.065985879824,16829.63970392029,53339.01002731507,32972.8465236337,18764.02706988182,32177.20556322653,12764.645664984531,55212.94277305764,29729.70526778763,715097.2854107164,569888.6473999956,432969.14590411785,357546.5694837833,518875.4120496533,273910.98557676893,207772.4489809038,154262.81465935358,148437.06336783286,196095.82814621477,162047.13365874768,150163.45575699295,116514.30638742803,81808.22762424944,127633.28085685452
19,7982311,-73.9,40.78,1218561.0638252916,1217024.1502327535,1265578.259784004,995635.89351389,1174199.8418389848,466704.87790784985,512489.48962447676,522867.2166117416,392175.4494409553,473559.2583962559,328341.5298276107,401581.0741057916,446424.58831465436,265810.8011364599,360539.49834612914,15188.994138443242,57036.1987988143,59726.379930768955,30495.55601614923,40611.78222104393,12579.472429051564,56151.72493429067,56778.26233509265,28904.537559383465,38603.49931445459,9753.459348417326,51578.82781165708,57020.620654180566,25300.26023818504,35913.29201311,46808.90421310243,59170.43877317694,24938.64908018839,69260.97134091618,50044.740851845985,22025.561105502657,47168.58244470261,20053.031205397063,63424.12924392583,38167.825999882036,18955.49890247643,38057.03499037435,13952.064144963279,62584.612148337896,33387.30254653799,1148826.9378333,707053.1745537518,648771.944376273,557493.1943617002,765536.3127812563,370005.41911678395,222750.33796923122,216289.02537254972,203094.5611875346,253034.8359115249,202673.3464395369,155570.80449854763,152766.20480354823,102393.2539728926,153350.90242863135
20,15488311,-72.94,40.814,378597.1394633423,597965.7103575803,494711.17808670976,306546.27039887646,444455.0745766272,186280.55705965552,318179.4235415474,249451.0303294617,155878.44066893664,227447.3628999003,145262.5046143732,259375.80643711303,219843.41444159878,127781.24227160276,188065.74194117193,13302.973817426406,83539.63024200557,52936.4608430793,17400.09939758976,41794.79107502526,12921.091512252304,73114.01732346592,52547.59804913914,17145.213485647873,38931.980092626305,11963.038635372774,66573.73196119884,52452.872339954614,15708.39629882281,36674.50980883726,21705.242063982492,87505.39404052493,23102.506933992125,13636.578592191505,36487.430407672764,17084.55552544038,64550.89733714073,14584.275523813601,13604.074833862502,27455.9508050643,14652.658827951756,51100.65033163917,12310.1768448663,14557.470375266987,23155.239094931054,246163.41624422802,355312.4469848986,177703.49747599344,128085.62854955066,226816.2473136677,128071.78998585507,170091.4408784775,75168.56234760412,63637.56227937761,109242.33887282858,88354.21801535036,126719.83223613439,66077.76796352501,46480.20185788872,81908.00501822462
21,9318211,-73.389,40.734,841659.8187931458,840336.2969761934,895533.5696261032,678007.9685203026,813884.4134789363,357142.04065108654,380890.25053404056,395307.47138281574,295019.4343442729,357089.79922805395,259611.98289060668,304396.424684135,341823.2752002775,207566.84280255734,278349.63139439415,16231.762892112714,59274.625117259624,57886.48094953678,30859.197014949186,41063.01649346458,13741.097243343276,55876.62489069799,55777.76684088299,29210.850506710933,38651.5848704088,10716.639989049187,51100.859014627014,56304.61328073133,25089.53722116284,35802.912376392596,39579.261277081154,52251.51362792895,22117.121581544263,54807.3515194301,42188.81200149612,21896.670377419614,39826.065985879824,16829.63970392029,53339.01002731507,32972.8465236337,18764.02706988182,32177.20556322653,12764.645664984531,55212.94277305764,29729.70526778763,715097.2854107164,569888.6473999956,432969.14590411785,357546.5694837833,518875.4120496533,273910.98557676893,207772.4489809038,154262.81465935358,148437.06336783286,196095.82814621477,162047.13365874768,150163.45575699295,116514.30638742803,81808.22762424944,127633.28085685452
22,9316311,-73.293,40.787,378597.1394633423,597965.7103575803,494711.17808670976,306546.27039887646,444455.0745766272,186280.55705965552,318179.4235415474,249451.0303294617,155878.44066893664,227447.3628999003,145262.5046143732,259375.80643711303,219843.41444159878,127781.24227160276,188065.74194117193,13302.973817426406,83539.63024200557,52936.4608430793,17400.09939758976,41794.79107502526,12921.091512252304,73114.01732346592,52547.59804913914,17145.213485647873,38931.980092626305,11963.038635372774,66573.73196119884,52452.872339954614,15708.39629882281,36674.50980883726,21705.242063982492,87505.39404052493,23102.506933992125,13636.578592191505,36487.430407672764,17084.55552544038,64550.89733714073,14584.275523813601,13604.074833862502,27455.9508050643,14652.658827951756,51100.65033163917,12310.1768448663,14557.470375266987,23155.239094931054,246163.41624422802,355312.4469848986,177703.49747599344,128085.62854955066,226816.2473136677,128071.78998585507,170091.4408784775,75168.56234760412,63637.56227937761,109242.33887282858,88354.21801535036,126719.83223613439,66077.76796352501,46480.20185788872,81908.00501822462
23,10749711,-72.376,41.106,263115.74779797246,434330.3245799153,366933.11751081306,217812.12921184298,320547.82977513596,143496.04972292908,244621.65834051077,191603.5716979194,121460.47955962882,175295.43983024702,115692.45366322141,202293.1689576371,168744.6723715512,103977.27059933217,147676.89139793545,14836.249579364367,84214.70567496851,52262.99164232633,15985.486249730799,41824.858286597504,14949.254008186945,71340.67311836181,50570.628308981366,15957.556303331517,38204.52793471541,14345.52340056145,65024.175726593196,48801.93643800549,14849.720200943975,35755.338941526024,19144.448511895902,77454.13469674974,18078.293554222524,9116.161836495665,30948.25964984096,18018.818694653797,55762.577454515165,11337.122317625835,8986.835981770808,23526.3386121414,15353.19642947445,44344.222749648565,9107.68581339796,9921.43707211469,19681.635516158913,156284.57944446875,259169.83895248864,132116.1527476457,89941.26802695305,159377.95979288904,100604.77532119429,141910.72300283948,66722.76629327796,51236.13573090685,90118.60008705466,75166.774115088,109363.11821153789,58488.45123600847,41760.94577553457,71194.82233454223
24,8121711,-73.34,40.92,477380.89159448375,859308.301135549,759858.5228538389,384355.2356087912,620225.7377981656,214654.91924149523,437005.96707894106,356606.828548349,182715.29169679194,297745.7516413943,163932.68045222908,350328.4026449034,309990.38299320935,148344.4756601319,243148.98543761842,12170.523658012855,97245.90643311868,61752.4434296116,17645.06349293547,47203.48425341965,11746.07841183079,90184.3130131202,60736.84134139069,16959.4097124618,44906.660619700866,10820.974798333751,81124.10297530568,62951.94714994051,15466.946557272013,42590.99287021299,22802.529733308762,113725.51854262664,33786.31874648388,19051.60268902708,47341.492427861594,16781.510029069515,88304.65846927099,21358.31231360533,18767.0510615003,36302.88296836153,14378.501515021399,69189.67265829735,16365.251437066296,20342.369478297704,30068.94877217069,322752.08214236674,548011.8877065377,302973.5310238566,163022.00466274036,334189.8763838753,149940.60832555924,224242.22634456272,111808.91090286465,73424.13332729305,139853.9697250699,98401.77401002757,157782.24779878993,93929.12169922779,51378.99442291349,100373.03448273969
